respondent_idx,family_a_rate,family_c_rate,family_b_rate
3550,0.0,0.003278688524590164,
3551,0.0036496350364963502,0.0,0.0
3552,0.01675977653631285,0.0,0.8268156424581006
3553,0.016233766233766232,0.0,0.2727272727272727
3554,0.006600660066006601,0.0,0.27722772277227725
3555,0.0,0.0,0.0
3556,0.003816793893129771,0.015267175572519083,
3557,0.0,0.006968641114982578,
3558,0.0,0.0,0.0
3559,0.007220216606498195,0.02527075812274368,
3560,0.020172910662824207,0.0,0.3688760806916426
3561,0.057692307692307696,0.0,
3562,0.013736263736263736,0.0,0.48626373626373626
3563,0.0,0.0,0.0
3564,0.0,0.0,0.0
3565,0.0,0.006968641114982578,0.0
3566,0.0,0.0035211267605633804,0.0
3567,0.014970059880239521,0.0,0.0
3568,0.03515625,0.00390625,
3569,0.0030959752321981426,0.0,0.0
3570,0.0,0.0033112582781456954,
3571,0.0,0.0,0.0
3572,0.038834951456310676,0.0,
3573,0.3196480938416422,0.002932551319648094,
3574,0.0,0.0,0.0
3575,0.06461538461538462,0.006153846153846154,
3576,0.019337016574585635,0.0,0.7817679558011049
3577,0.0,0.0,0.0
3578,0.0031545741324921135,0.0,0.0
3579,0.18238993710691823,0.0,
3580,0.0,0.0,0.0
3581,0.0035714285714285713,0.0,0.0
3582,0.0,0.0,0.0
3583,0.0,0.0071174377224199285,
3584,0.0,0.01090909090909091,
3585,0.346875,0.0,0.0
3586,0.0,0.0,0.0
3587,0.0,0.0,
3588,0.0,0.0,0.0
3589,0.0,0.0,0.0
3590,0.0036900369003690036,0.0,0.0
3591,0.0,0.0,0.0
3592,0.0,0.007462686567164179,
3593,0.0392156862745098,0.0,0.0
3594,0.003257328990228013,0.0,0.0
3595,0.0,0.0,0.0
3596,0.007042253521126761,0.0,0.0
3597,0.0,0.0,0.0
3598,0.017793594306049824,0.0,
3599,0.043478260869565216,0.0036231884057971015,
3600,0.0,0.0,0.0
3601,0.012048192771084338,0.020080321285140562,
3602,0.03914590747330961,0.0,0.0
3603,0.0,0.0,0.0
3604,0.00819672131147541,0.0,0.0
3605,0.03816793893129771,0.019083969465648856,
3606,0.003816793893129771,0.015267175572519083,
3607,0.0,0.0,
3608,0.03180212014134275,0.01060070671378092,
3609,0.0,0.0,0.0
3610,0.0,0.0,0.0
3611,0.0035211267605633804,0.0,0.0
3612,0.003472222222222222,0.0,0.0
3613,0.0036231884057971015,0.0,0.0
3614,0.013377926421404682,0.0,0.5719063545150501
3615,0.006369426751592357,0.0,0.0
3616,0.0,0.0,
3617,0.0,0.0,0.0
3618,0.12631578947368421,0.017543859649122806,
3619,0.0,0.0,0.0
3620,0.007352941176470588,0.003676470588235294,
3621,0.0,0.0,0.0
3622,0.17592592592592593,0.0,0.024691358024691357
3623,0.0,0.0,0.0
3624,0.0,0.0,0.0
3625,0.0,0.0,0.0
3626,0.0,0.0,0.0
3627,0.0125,0.0,0.65
3628,0.003472222222222222,0.006944444444444444,
3629,0.0,0.0,
3630,0.0,0.014545454545454545,
3631,0.020161290322580645,0.004032258064516129,
3632,0.006535947712418301,0.0,
3633,0.0,0.0,0.0
3634,0.034722222222222224,0.034722222222222224,
3635,0.0,0.0,0.0
3636,0.0,0.0,0.0
3637,0.06302521008403361,0.0,0.0
3638,0.0033444816053511705,0.0,0.0
3639,0.03875968992248062,0.050387596899224806,
3640,0.02857142857142857,0.004081632653061225,
3641,0.007633587786259542,0.0,
3642,0.007874015748031496,0.0,0.1968503937007874
3643,0.0,0.0,0.0
3644,0.0,0.0,0.0
3645,0.020338983050847456,0.0,0.2847457627118644
3646,0.0038314176245210726,0.0,
3647,0.09090909090909091,0.017482517482517484,
3648,0.0,0.0,0.0
3649,0.0,0.0,0.0
3650,0.0034129692832764505,0.0,0.0
3651,0.0,0.0,0.0
3652,0.15942028985507245,0.11956521739130435,
3653,0.0038461538461538464,0.0,
3654,0.0,0.0,0.0
3655,0.011235955056179775,0.0,
3656,0.019011406844106463,0.019011406844106463,
3657,0.0,0.0,0.0
3658,0.0035842293906810036,0.007168458781362007,
3659,0.0035211267605633804,0.0,0.0
3660,0.0,0.0,0.0
3661,0.0,0.0,0.0
3662,0.007220216606498195,0.0,
3663,0.0,0.0,0.0
3664,0.04929577464788732,0.0,
3665,0.017482517482517484,0.0,0.0
3666,0.0,0.0,0.0
3667,0.5552407932011332,0.0,0.0028328611898017
3668,0.0,0.0,0.0
3669,0.03546099290780142,0.02127659574468085,
3670,0.0,0.0,0.0
3671,0.003194888178913738,0.0,0.0
3672,0.022900763358778626,0.019083969465648856,
3673,0.037463976945244955,0.0,0.0
3674,0.01509433962264151,0.022641509433962263,
3675,0.0032258064516129032,0.0,0.0
3676,0.0,0.02054794520547945,
3677,0.0,0.0,
3678,0.0,0.0,0.0
3679,0.0,0.0,0.0
3680,0.0,0.0,
3681,0.0,0.0,0.0
3682,0.03260869565217391,0.0036231884057971015,0.0
3683,0.0,0.0,0.0
3684,0.023972602739726026,0.0,0.0
3685,0.0,0.011764705882352941,
3686,0.026119402985074626,0.0,
3687,0.0030864197530864196,0.0,0.0
3688,0.02422145328719723,0.0034602076124567475,
3689,0.0,0.0,0.0
3690,0.0,0.0038910505836575876,
3691,0.029304029304029304,0.0,0.0
3692,0.0,0.0,0.0
3693,0.004273504273504274,0.0,
3694,0.0,0.02464788732394366,
3695,0.0,0.0,0.0
3696,0.007874015748031496,0.051181102362204724,
3697,0.006711409395973154,0.0,0.0
3698,0.008032128514056224,0.024096385542168676,
3699,0.006369426751592357,0.03184713375796178,
3700,0.0,0.0,0.0
3701,0.0,0.0,0.0
3702,0.0035842293906810036,0.0,0.0
3703,0.003424657534246575,0.017123287671232876,
3704,0.0,0.0,0.0
3705,0.18596491228070175,0.017543859649122806,
3706,0.0,0.0,0.0
3707,0.044444444444444446,0.0,0.0
3708,0.0111731843575419,0.0,0.8296089385474861
3709,0.012244897959183673,0.0,
3710,0.0035211267605633804,0.0,0.0
3711,0.0,0.0,0.0
3712,0.003663003663003663,0.007326007326007326,
3713,0.006779661016949152,0.0,0.0
3714,0.045627376425855515,0.04182509505703422,
3715,0.0,0.0,0.0
3716,0.0,0.0,0.0
3717,0.0,0.006993006993006993,
3718,0.0,0.0,0.0
3719,0.0,0.0,0.0
3720,0.06227106227106227,0.0,0.0
3721,0.0,0.0,0.0
3722,0.0,0.0,0.0
3723,0.016339869281045753,0.0,0.3235294117647059
3724,0.0031446540880503146,0.0,0.0
3725,0.0035335689045936395,0.0,
3726,0.0,0.0,
3727,0.003484320557491289,0.0,0.0
3728,0.02564102564102564,0.007326007326007326,
3729,0.11567164179104478,0.014925373134328358,
3730,0.0,0.0,0.0
3731,0.0,0.0,0.0
3732,0.0,0.016129032258064516,
3733,0.0,0.0,0.0
3734,0.0,0.0,0.0
3735,0.018518518518518517,0.0030864197530864196,
3736,0.0036231884057971015,0.018115942028985508,
3737,0.0,0.0,0.0
3738,0.016181229773462782,0.0,0.7022653721682848
3739,0.0364963503649635,0.014598540145985401,
3740,0.0,0.0,0.0
3741,0.0,0.0,0.0
3742,0.0,0.0,0.0
3743,0.0,0.0,0.0
3744,0.050724637681159424,0.0,
3745,0.04332129963898917,0.02527075812274368,
3746,0.08403361344537816,0.014005602240896359,
3747,0.003676470588235294,0.0,
3748,0.017605633802816902,0.0,0.0
3749,0.0034602076124567475,0.0,0.0
3750,0.004016064257028112,0.004016064257028112,
3751,0.1346153846153846,0.1401098901098901,
3752,0.036036036036036036,0.0,0.7987987987987988
3753,0.01912568306010929,0.0,0.8797814207650273
3754,0.5521472392638037,0.0,
3755,0.0,0.0,0.0
3756,0.0,0.0,0.0
3757,0.03474903474903475,0.0,
3758,0.0,0.0,0.0
3759,0.058394160583941604,0.010948905109489052,
3760,0.0,0.0,0.0
3761,0.0,0.0,0.0
3762,0.0,0.0,0.0
3763,0.041237113402061855,0.0,0.0
3764,0.0,0.0,0.0
3765,0.012987012987012988,0.0,
3766,0.0,0.01486988847583643,
3767,0.0,0.0,0.0
3768,0.04713804713804714,0.0707070707070707,
3769,0.0036900369003690036,0.0,0.0
3770,0.006872852233676976,0.0,0.0
3771,0.0,0.0,0.0
3772,0.01567398119122257,0.0,0.0
3773,0.0,0.0,0.0
3774,0.0,0.056179775280898875,
3775,0.013513513513513514,0.0,0.0
3776,0.011019283746556474,0.0,0.9035812672176309
3777,0.013793103448275862,0.0,0.0
3778,0.004219409282700422,0.004219409282700422,
3779,0.07368421052631578,0.017543859649122806,
3780,0.0,0.0,0.0
3781,0.025,0.0,0.0
3782,0.0,0.0,0.0
3783,0.05228758169934641,0.06535947712418301,
3784,0.0035335689045936395,0.0,0.0
3785,0.03571428571428571,0.01984126984126984,
3786,0.003937007874015748,0.0,
3787,0.0,0.0,0.0
3788,0.0,0.0,0.0
3789,0.0,0.0,
3790,0.059602649006622516,0.013245033112582781,
3791,0.0,0.0,0.0
3792,0.6006191950464397,0.01238390092879257,
3793,0.0,0.0,0.0
3794,0.0,0.0,0.0
3795,0.02491103202846975,0.0035587188612099642,
3796,0.0,0.003663003663003663,0.0
3797,0.0,0.0,0.0
3798,0.0,0.0,0.0
3799,0.031746031746031744,0.007936507936507936,
3800,0.0,0.0,0.0
3801,0.0,0.0,
3802,0.0,0.0,0.0
3803,0.0,0.0,0.0
3804,0.003968253968253968,0.011904761904761904,
3805,0.0,0.0,0.0
3806,0.0,0.0,0.0
3807,0.007272727272727273,0.03272727272727273,
3808,0.0,0.0,0.0
3809,0.04597701149425287,0.0,
3810,0.0,0.0,0.0
3811,0.0,0.0,0.0
3812,0.0,0.043478260869565216,
3813,0.0,0.0,0.0
3814,0.0,0.0,0.0
3815,0.0,0.0,
3816,0.0,0.0,0.0
3817,0.008264462809917356,0.0,0.8126721763085399
3818,0.027586206896551724,0.0,0.0
3819,0.0,0.0,0.0
3820,0.0,0.0,0.0
3821,0.0113314447592068,0.0,0.49291784702549574
3822,0.0035335689045936395,0.014134275618374558,0.0
3823,0.0,0.0,0.0
3824,0.0,0.0,0.0
3825,0.0,0.0,0.0
3826,0.0,0.0,0.0
3827,0.0,0.0,0.0
3828,0.03375527426160337,0.0,
3829,0.0037313432835820895,0.018656716417910446,
3830,0.0,0.0038314176245210726,0.0
3831,0.0,0.0,0.0
3832,0.03484320557491289,0.0,0.2926829268292683
3833,0.0,0.0,0.0
3834,0.0,0.0,0.0
3835,0.0,0.0,0.0
3836,0.0034965034965034965,0.0,0.0
3837,0.046610169491525424,0.00847457627118644,
3838,0.0,0.0,0.0
3839,0.02348993288590604,0.05704697986577181,
3840,0.0,0.0,0.0
3841,0.0,0.0,0.0
3842,0.011152416356877323,0.0,0.0
3843,0.04980842911877394,0.0,
3844,0.0,0.0,0.0
3845,0.0,0.007220216606498195,
3846,0.0,0.03125,
3847,0.0,0.0,0.0
3848,0.0,0.0035714285714285713,
3849,0.0,0.0,
3850,0.0,0.0,0.0
3851,0.0,0.0,
3852,0.0,0.0,0.0
3853,0.0,0.0,0.0
3854,0.0038910505836575876,0.011673151750972763,
3855,0.08411214953271028,0.021806853582554516,
3856,0.0,0.0,
3857,0.0,0.0,0.0
3858,0.0037313432835820895,0.0,0.0
3859,0.0,0.0,0.0
3860,0.011235955056179775,0.003745318352059925,
3861,0.0035087719298245615,0.0035087719298245615,
3862,0.0,0.0,0.0
3863,0.00390625,0.0,
3864,0.003703703703703704,0.0,0.0
3865,0.05934718100890208,0.0,0.0
3866,0.0,0.0,0.0
3867,0.006896551724137931,0.02413793103448276,
3868,0.003816793893129771,0.003816793893129771,
3869,0.0,0.0,0.0
3870,0.07194244604316546,0.017985611510791366,
3871,0.0,0.0,0.0
3872,0.05905511811023622,0.0,
3873,0.0,0.0,0.0
3874,0.02564102564102564,0.0,0.0
3875,0.0,0.0,0.0
3876,0.0273972602739726,0.0,0.7863013698630137
3877,0.032846715328467155,0.0,0.0
3878,0.0,0.0,0.0
3879,0.07722007722007722,0.015444015444015444,
3880,0.0,0.0,0.0
3881,0.0,0.0,0.0
3882,0.0,0.0,0.0
3883,0.0033003300330033004,0.039603960396039604,0.0
3884,0.05363984674329502,0.0,0.0
3885,0.007407407407407408,0.003703703703703704,
3886,0.0,0.0,0.0
3887,0.003278688524590164,0.009836065573770493,
3888,0.028225806451612902,0.020161290322580645,
3889,0.00796812749003984,0.0,0.00398406374501992
3890,0.0,0.0,
3891,0.0,0.0,0.0
3892,0.007220216606498195,0.0,0.0
3893,0.008032128514056224,0.0,0.0
3894,0.0038022813688212928,0.0,
3895,0.04201680672268908,0.0,0.0028011204481792717
3896,0.003787878787878788,0.0,
3897,0.003401360544217687,0.0,0.0
3898,0.0,0.0,0.0
3899,0.003367003367003367,0.0,0.0
3900,0.008264462809917356,0.0,0.9118457300275482
3901,0.0,0.0,
3902,0.0,0.0,
3903,0.0,0.018796992481203006,
3904,0.0,0.0,0.0
3905,0.0,0.0,0.0
3906,0.0,0.0,0.0
3907,0.003067484662576687,0.0,0.0
3908,0.0,0.0,0.0
3909,0.06811145510835913,0.02786377708978328,
3910,0.003968253968253968,0.0,0.0
3911,0.0070921985815602835,0.024822695035460994,
3912,0.0035460992907801418,0.0,0.0
3913,0.006309148264984227,0.0,0.0
3914,0.2275449101796407,0.0,0.0029940119760479044
3915,0.04054054054054054,0.0033783783783783786,
3916,0.0,0.0,0.0
3917,0.01858736059479554,0.05947955390334572,
3918,0.0,0.0,0.0
3919,0.0,0.0,0.0
3920,0.0,0.0,
3921,0.010380622837370242,0.0,0.0
3922,0.0,0.0,0.0
3923,0.0364963503649635,0.0036496350364963502,
3924,0.0,0.0,0.0
3925,0.06769230769230769,0.003076923076923077,
3926,0.0,0.013157894736842105,
3927,0.1879432624113475,0.03546099290780142,
3928,0.3447098976109215,0.0034129692832764505,
3929,0.009202453987730062,0.0,0.29141104294478526
3930,0.0,0.0,
3931,0.0,0.0,
3932,0.0,0.0,
3933,0.06093189964157706,0.0,
3934,0.021739130434782608,0.0,
3935,0.0035842293906810036,0.025089605734767026,
3936,0.0,0.0,0.0
3937,0.05642633228840126,0.0,0.0
3938,0.052830188679245285,0.0,0.0
3939,0.0,0.0,0.0
3940,0.0,0.0,0.0
3941,0.0,0.0,
3942,0.0038910505836575876,0.0038910505836575876,
3943,0.0,0.0,0.0
3944,0.0,0.0,0.0
3945,0.0,0.0,0.0
3946,0.009708737864077669,0.0,0.0
3947,0.0035460992907801418,0.0,0.0
3948,0.0,0.0,0.0
3949,0.0,0.015873015873015872,
3950,0.0,0.0,0.0
3951,0.007633587786259542,0.03435114503816794,
3952,0.0035335689045936395,0.0,0.0
3953,0.047619047619047616,0.0,0.0
3954,0.0,0.0,0.0
3955,0.0035714285714285713,0.0,0.0
3956,0.10067114093959731,0.003355704697986577,
3957,0.0,0.0,0.0
3958,0.010033444816053512,0.0,0.0
3959,0.0,0.0,0.0
3960,0.06907894736842106,0.03618421052631579,
3961,0.0,0.0,0.0
3962,0.036101083032490974,0.0,0.0
3963,0.018518518518518517,0.024691358024691357,
3964,0.010416666666666666,0.0,0.0
3965,0.00819672131147541,0.00819672131147541,
3966,0.007633587786259542,0.0,
3967,0.030303030303030304,0.0,
3968,0.0,0.0,0.0
3969,0.0035211267605633804,0.02112676056338028,
3970,0.0,0.0,0.0
3971,0.0,0.0,0.0
3972,0.006329113924050633,0.006329113924050633,
3973,0.0,0.0,0.0
3974,0.02348993288590604,0.0,0.0
3975,0.0,0.0,0.0
3976,0.010416666666666666,0.0,0.0
3977,0.0,0.0,0.0
3978,0.0037313432835820895,0.0,0.0
3979,0.07604562737642585,0.0076045627376425855,
3980,0.028169014084507043,0.0,0.0
3981,0.0,0.0,0.0
3982,0.0,0.0,0.0
3983,0.0,0.0,0.0
3984,0.0,0.0,0.0
3985,0.0,0.0,
3986,0.0,0.0,
3987,0.0,0.0,0.0
3988,0.0,0.0,0.0
3989,0.04225352112676056,0.0,0.0
3990,0.009966777408637873,0.0,0.584717607973422
3991,0.03597122302158273,0.0,0.0
3992,0.014084507042253521,0.0,
3993,0.0,0.0,0.0
3994,0.010238907849829351,0.010238907849829351,
3995,0.0,0.0,0.0
3996,0.013157894736842105,0.0,0.5789473684210527
3997,0.0035971223021582736,0.0,0.0
3998,0.0136986301369863,0.003424657534246575,
3999,0.0,0.0,0.0
4000,0.10802469135802469,0.0030864197530864196,
4001,0.007067137809187279,0.0035335689045936395,
4002,0.0,0.0,0.0
4003,0.0,0.0,0.0
4004,0.014245014245014245,0.0,0.8603988603988604
4005,0.0457516339869281,0.0457516339869281,
4006,0.0,0.0,0.0
4007,0.02197802197802198,0.018315018315018316,
4008,0.0,0.0,0.0
4009,0.006644518272425249,0.026578073089700997,
4010,0.023333333333333334,0.0,0.0
4011,0.0,0.0,0.0
4012,0.02572347266881029,0.0,0.4887459807073955
4013,0.0,0.0,0.0
4014,0.15605095541401273,0.06369426751592357,
4015,0.0,0.003278688524590164,0.0
4016,0.007246376811594203,0.0,0.0
4017,0.02857142857142857,0.007142857142857143,
4018,0.0,0.0,0.0
4019,0.0,0.0,0.0
4020,0.0,0.0,0.0
4021,0.0,0.003401360544217687,
4022,0.0,0.0,0.0
4023,0.06521739130434782,0.0,
4024,0.00784313725490196,0.0,
4025,0.05639097744360902,0.0,
4026,0.0,0.0,0.0
4027,0.0035714285714285713,0.0,
4028,0.0,0.0,
4029,0.0,0.0,0.0
4030,0.3463855421686747,0.0,0.0
4031,0.003257328990228013,0.0,0.0
4032,0.0,0.0,0.0
4033,0.0,0.0,0.0
4034,0.28,0.017142857142857144,
4035,0.0,0.0,0.0
4036,0.007380073800738007,0.0,0.0
4037,0.0,0.0,0.0
4038,0.0,0.013333333333333334,
4039,0.0035087719298245615,0.0,
4040,0.04580152671755725,0.0,0.0
4041,0.03293413173652695,0.0,0.7964071856287425
4042,0.003875968992248062,0.04263565891472868,
4043,0.0,0.0,0.0
4044,0.0,0.0,0.0
4045,0.003816793893129771,0.0,0.0
4046,0.0,0.0,0.0
4047,0.0,0.0,0.0
4048,0.0,0.0035087719298245615,
4049,0.026717557251908396,0.0,0.0
4050,0.4067796610169492,0.0,0.0
4051,0.0,0.0,
4052,0.012539184952978056,0.04075235109717868,
4053,0.0,0.0,0.0
4054,0.0036496350364963502,0.0,0.0
4055,0.0,0.0,0.0
4056,0.0038314176245210726,0.0,0.0
4057,0.003875968992248062,0.007751937984496124,
4058,0.027586206896551724,0.0,
4059,0.0,0.0,0.0
4060,0.0,0.0,0.0
4061,0.009933774834437087,0.029801324503311258,
4062,0.0,0.0,0.0
4063,0.0,0.0,0.0
4064,0.0038022813688212928,0.0,0.0
4065,0.003861003861003861,0.0,
4066,0.0,0.0,
4067,0.011235955056179775,0.0,
4068,0.0603448275862069,0.004310344827586207,
4069,0.006944444444444444,0.0,
4070,0.0,0.0,0.0
4071,0.0033333333333333335,0.0,0.0
4072,0.05434782608695652,0.014492753623188406,
4073,0.007662835249042145,0.0,
4074,0.0,0.0,0.0
4075,0.0,0.0,0.0
4076,0.0,0.0,
4077,0.007905138339920948,0.003952569169960474,
4078,0.0,0.0,
4079,0.07467532467532467,0.00974025974025974,
4080,0.022556390977443608,0.0,0.0
4081,0.0,0.0,0.0
4082,0.0,0.0,0.0
4083,0.0,0.0,0.0
4084,0.0,0.003436426116838488,
4085,0.0,0.00625,
4086,0.011235955056179775,0.0,0.7696629213483146
4087,0.003278688524590164,0.0,0.0
4088,0.031746031746031744,0.0,0.6666666666666666
4089,0.0,0.0,0.0
4090,0.0,0.0,0.0
4091,0.0,0.0,0.0
4092,0.0,0.0,0.0
4093,0.035326086956521736,0.0,0.8288043478260869
4094,0.006896551724137931,0.0,0.0
4095,0.0033783783783783786,0.0,0.0
4096,0.0,0.0,0.0
4097,0.009404388714733543,0.0,0.4231974921630094
4098,0.006557377049180328,0.0,0.0
4099,0.0,0.0,0.0
4100,0.019417475728155338,0.0,0.0
4101,0.0,0.0037593984962406013,
4102,0.014044943820224719,0.0,0.7837078651685393
4103,0.0,0.011111111111111112,
4104,0.051470588235294115,0.025735294117647058,
4105,0.042704626334519574,0.0,0.0
4106,0.031073446327683617,0.0,0.751412429378531
4107,0.0,0.0,0.0
4108,0.06037735849056604,0.0,
4109,0.003367003367003367,0.003367003367003367,
4110,0.0,0.0,0.0
4111,0.03663003663003663,0.02564102564102564,
4112,0.0,0.0,0.0
4113,0.0040650406504065045,0.0,0.0
4114,0.0,0.0,0.0
4115,0.00641025641025641,0.05128205128205128,
4116,0.26936026936026936,0.020202020202020204,
4117,0.056105610561056105,0.06930693069306931,
4118,0.0,0.0,0.0
4119,0.0,0.0,0.0
4120,0.0,0.0,0.0
4121,0.003424657534246575,0.003424657534246575,
4122,0.0,0.0,0.0
4123,0.029850746268656716,0.014925373134328358,
4124,0.10037174721189591,0.01486988847583643,
4125,0.0,0.0,0.0
4126,0.0,0.0,0.0
4127,0.0,0.0,
4128,0.0,0.011406844106463879,
4129,0.0,0.0,0.0
4130,0.0,0.0,0.0
4131,0.0,0.09523809523809523,
4132,0.031161473087818695,0.0,0.8130311614730878
4133,0.01912568306010929,0.0,0.8688524590163934
4134,0.0,0.0,0.0
4135,0.0,0.0,0.0
4136,0.0,0.0,0.0
4137,0.0,0.0,0.0
4138,0.0,0.0,
4139,0.003355704697986577,0.0,0.0
4140,0.0,0.0,
4141,0.0,0.0,
4142,0.0,0.0,0.0
4143,0.015267175572519083,0.0,0.0
4144,0.02527075812274368,0.0,0.0
4145,0.029605263157894735,0.0,0.0
4146,0.007575757575757576,0.0,
4147,0.0,0.0,0.0
4148,0.01090909090909091,0.0036363636363636364,
4149,0.010958904109589041,0.0,0.8821917808219178
4150,0.008583690987124463,0.0,
4151,0.0,0.0,0.0
4152,0.0,0.0,0.0
4153,0.05187319884726225,0.0,0.0
4154,0.0,0.0,0.0
4155,0.0,0.0,0.0
4156,0.0,0.0,0.0
4157,0.0,0.0,0.0
4158,0.007722007722007722,0.0,
4159,0.0,0.0,0.0
4160,0.0,0.0,0.0
4161,0.0,0.0,
4162,0.5459610027855153,0.008356545961002786,
4163,0.10703363914373089,0.0,0.4525993883792049
4164,0.0,0.0,0.0
4165,0.003861003861003861,0.023166023166023165,
4166,0.0,0.0,0.0
4167,0.0,0.006688963210702341,
4168,0.0,0.0,0.0
4169,0.026490066225165563,0.0,0.6158940397350994
4170,0.40229885057471265,0.014367816091954023,
4171,0.0,0.0,0.0
4172,0.0,0.0,0.0
4173,0.0,0.0,0.0
4174,0.007905138339920948,0.007905138339920948,
4175,0.0,0.0,0.0
4176,0.07317073170731707,0.0,0.003484320557491289
4177,0.0,0.0,0.0
4178,0.0,0.0,0.0
4179,0.005917159763313609,0.0,0.0
4180,0.05042016806722689,0.004201680672268907,
4181,0.010958904109589041,0.0,0.8657534246575342
4182,0.013245033112582781,0.0,0.4867549668874172
4183,0.025925925925925925,0.0,0.0
4184,0.0,0.0,0.0
4185,0.026578073089700997,0.009966777408637873,
4186,0.0,0.0,
4187,0.03488372093023256,0.007751937984496124,
4188,0.029498525073746312,0.017699115044247787,
4189,0.003215434083601286,0.003215434083601286,
4190,0.003401360544217687,0.0,0.0
4191,0.006756756756756757,0.0,0.3344594594594595
4192,0.0,0.0,0.0
4193,0.011111111111111112,0.0,0.8305555555555556
4194,0.004132231404958678,0.024793388429752067,
4195,0.0,0.0,0.0
4196,0.0,0.006993006993006993,
4197,0.0,0.0,0.0
4198,0.0,0.0,0.0
4199,0.06514657980456026,0.006514657980456026,
4200,0.011428571428571429,0.0,0.7428571428571429
4201,0.029197080291970802,0.0,0.0
4202,0.0,0.0,
4203,0.003289473684210526,0.0,
4204,0.0,0.0,0.0
4205,0.0,0.003472222222222222,
4206,0.0,0.0,0.0
4207,0.003125,0.0,
4208,0.006711409395973154,0.0,0.0
4209,0.015748031496062992,0.01968503937007874,
4210,0.11721611721611722,0.06227106227106227,
4211,0.0031446540880503146,0.0,0.0
4212,0.0,0.0,0.0
4213,0.028011204481792718,0.0,0.7450980392156863
4214,0.0,0.0,0.0
4215,0.0038022813688212928,0.0,0.0
4216,0.0038314176245210726,0.022988505747126436,
4217,0.01079136690647482,0.0,0.0
4218,0.027950310559006212,0.0,0.0
4219,0.0,0.0,
4220,0.0,0.0,0.0
4221,0.0,0.0,0.0
4222,0.32577903682719545,0.014164305949008499,
4223,0.009009009009009009,0.0,0.0
4224,0.011494252873563218,0.06513409961685823,
4225,0.0,0.0,
4226,0.0,0.0,0.0
4227,0.007407407407407408,0.0,0.0
4228,0.0231023102310231,0.08250825082508251,
4229,0.0033112582781456954,0.0,0.0
4230,0.05278592375366569,0.008797653958944282,
4231,0.0125,0.0,0.0
4232,0.058365758754863814,0.0,
4233,0.0,0.0,0.0
4234,0.0,0.0,0.0
4235,0.004,0.008,
4236,0.011111111111111112,0.0,0.8166666666666667
4237,0.0,0.0,0.0
4238,0.003472222222222222,0.0,0.0
4239,0.0,0.0,0.0
4240,0.0,0.0,0.0
4241,0.06343283582089553,0.0,0.0
4242,0.0,0.0,0.0
4243,0.0,0.0,0.0
4244,0.035483870967741936,0.0,
4245,0.011049723756906077,0.0,0.8756906077348067
4246,0.0,0.0,0.0
4247,0.0,0.003289473684210526,
4248,0.0,0.0,0.0
4249,0.0,0.0,0.0
4250,0.025559105431309903,0.0,0.5942492012779552
4251,0.06859205776173286,0.0,
4252,0.0,0.03162055335968379,
4253,0.0,0.0,0.0
4254,0.0,0.0,0.0
4255,0.012738853503184714,0.0,0.0
4256,0.0,0.0,0.0
4257,0.0,0.0,0.0
4258,0.015151515151515152,0.0,0.0
4259,0.0,0.0,0.0
4260,0.003663003663003663,0.007326007326007326,
4261,0.0,0.0,0.0
4262,0.00784313725490196,0.0784313725490196,
4263,0.0,0.0,0.0
4264,0.0,0.01532567049808429,
4265,0.018315018315018316,0.0,0.0
4266,0.0,0.0,
4267,0.0,0.0,0.0
4268,0.0,0.0,0.0
4269,0.04417670682730924,0.020080321285140562,
4270,0.0,0.0,0.0
4271,0.07829181494661921,0.06761565836298933,
4272,0.010033444816053512,0.0,0.4916387959866221
4273,0.023255813953488372,0.0,0.0
4274,0.0035460992907801418,0.0,0.0
4275,0.0,0.0,0.0
4276,0.0,0.0,0.0
4277,0.043478260869565216,0.0,0.0
4278,0.011111111111111112,0.0,0.9111111111111111
4279,0.0,0.0,0.0
4280,0.011904761904761904,0.0,
4281,0.0,0.0,0.0
4282,0.0,0.0,0.0
4283,0.01079136690647482,0.0,0.0
4284,0.0,0.0,0.0
4285,0.0,0.0036231884057971015,0.0
4286,0.013333333333333334,0.0,0.0
4287,0.0036900369003690036,0.0,0.0
4288,0.0036496350364963502,0.0,0.0
4289,0.0033444816053511705,0.0,0.0
4290,0.02416918429003021,0.0,0.4652567975830816
4291,0.015105740181268883,0.0,0.5317220543806647
4292,0.0,0.0,
4293,0.0,0.0,0.0
4294,0.0,0.01056338028169014,
4295,0.02147239263803681,0.0,0.0
4296,0.02032520325203252,0.0,0.0
4297,0.013623978201634877,0.0,0.7465940054495913
4298,0.11864406779661017,0.0,0.5903954802259888
4299,0.0,0.0,0.0
4300,0.025423728813559324,0.0,0.7175141242937854
4301,0.0,0.0,0.0
4302,0.0,0.0,0.0
4303,0.0,0.0,0.0
4304,0.0,0.0,0.0
4305,0.0034965034965034965,0.0,0.0
4306,0.0037735849056603774,0.0,0.0
4307,0.01486988847583643,0.0,0.0
4308,0.0,0.0,0.0
4309,0.009771986970684038,0.0,0.0
4310,0.0,0.0,0.0
4311,0.0,0.0,0.0
4312,0.0037735849056603774,0.007547169811320755,
4313,0.06521739130434782,0.0,0.0
4314,0.009036144578313253,0.0,0.5903614457831325
4315,0.008356545961002786,0.0,0.8217270194986073
4316,0.03806228373702422,0.0,0.0
4317,0.00303951367781155,0.0,0.0
4318,0.0,0.0,0.0
